ActivityStartDate,MonitoringLocationName,CharacteristicName,ResultMeasureValue
7/3/2016,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",369
7/3/2016,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",440
7/3/2016,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",1057.2
7/3/2016,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",1128.2
7/3/2016,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",1380.7
7/3/2016,Clark Fork River below Missoula,Weight,
7/3/2016,Clark Fork River below Missoula,Weight,
7/3/2016,Clark Fork River below Missoula,Weight,2.3
7/3/2016,Clark Fork River below Missoula,Weight,8.9
7/3/2016,Clark Fork River below Missoula,Weight,13.6
7/3/2016,Clark Fork River below Missoula,Weight,20.9
7/3/2016,Clark Fork River below Missoula,Weight,36.4
7/3/2016,Clark Fork River below Missoula,Weight,51.5
7/3/2016,Clark Fork River below Missoula,Weight,71.3
7/3/2016,Clark Fork River below Missoula,Weight,77.5
7/3/2016,Clark Fork River below Missoula,Weight,83.55
7/3/2016,Clark Fork River below Missoula,Weight,93
7/3/2016,Clark Fork River below Missoula,Weight,94.9
7/3/2016,Clark Fork River below Missoula,Weight,97.7
7/3/2016,Clark Fork River below Missoula,Weight,106.2
7/3/2016,Clark Fork River below Missoula,Weight,116.6
7/3/2016,Clark Fork River below Missoula,Weight,119.4
7/3/2016,Clark Fork River below Missoula,Weight,121.3
7/3/2016,Clark Fork River below Missoula,Weight,189.57
7/3/2016,Clark Fork River below Missoula,Weight,202.3
7/3/2016,Clark Fork River below Missoula,Weight,247.57
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",47
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",88
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",93
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",97
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",103
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",108
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",108
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",119
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",123.7
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",124
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",126
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",129
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",130
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",131
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",137
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",137
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",137.4
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",138
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",138
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",139
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",149
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",158
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",162
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",163.6
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",165.2
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",166
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",170.6
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",170.7
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",174
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",175.7
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",175.9
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",176
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",177.5
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",178.4
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",181.2
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",184
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",184
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",185.8
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",186
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",198.5
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",202
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",205
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",210
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",211.5
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",213
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",217
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",219
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",221.6
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",229
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",242
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",242.4
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",250.1
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",253
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",259.6
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",264.7
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",295.2
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",316
7/5/2016,Clark Fork River above Little Blackfoot,"Chlorophyll a, corrected for pheophytin",318.6
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",320.7
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",373
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",381.9
7/5/2016,Clark Fork River at Bonita,"Chlorophyll a, corrected for pheophytin",412.2
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",437.7
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",471
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",507.2
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",559.9
7/5/2016,Clark Fork River at Deer Lodge,"Chlorophyll a, corrected for pheophytin",575.8
7/5/2016,Clark Fork River at Bonita,Weight,34.5
7/5/2016,Clark Fork River at Deer Lodge,Weight,58
7/5/2016,Clark Fork River at Deer Lodge,Weight,61.2
7/5/2016,Clark Fork River at Deer Lodge,Weight,62
7/5/2016,Clark Fork River above Little Blackfoot,Weight,64.7
7/5/2016,Clark Fork River at Deer Lodge,Weight,69.75
7/5/2016,Clark Fork River at Deer Lodge,Weight,69.8
7/5/2016,Clark Fork River at Bonita,Weight,75.2
7/5/2016,Clark Fork River at Deer Lodge,Weight,82.48
7/5/2016,Clark Fork River at Bonita,Weight,84.9
7/5/2016,Clark Fork River at Deer Lodge,Weight,85.59
7/5/2016,Clark Fork River at Deer Lodge,Weight,87.29
7/5/2016,Clark Fork River at Deer Lodge,Weight,91.1
7/5/2016,Clark Fork River at Deer Lodge,Weight,97.3
7/5/2016,Clark Fork River at Deer Lodge,Weight,101.1
7/5/2016,Clark Fork River at Bonita,Weight,103.9
7/5/2016,Clark Fork River at Deer Lodge,Weight,110.05
7/5/2016,Clark Fork River at Bonita,Weight,112.8
7/5/2016,Clark Fork River at Deer Lodge,Weight,120.9
7/5/2016,Clark Fork River above Little Blackfoot,Weight,124
7/5/2016,Clark Fork River at Deer Lodge,Weight,124.4
7/5/2016,Clark Fork River at Deer Lodge,Weight,125.91
7/5/2016,Clark Fork River at Deer Lodge,Weight,128.3
7/5/2016,Clark Fork River at Deer Lodge,Weight,129.8
7/5/2016,Clark Fork River at Deer Lodge,Weight,130.2
7/5/2016,Clark Fork River above Little Blackfoot,Weight,132.5
7/5/2016,Clark Fork River above Little Blackfoot,Weight,138.64
7/5/2016,Clark Fork River at Deer Lodge,Weight,144.3
7/5/2016,Clark Fork River at Bonita,Weight,150.7
7/5/2016,Clark Fork River above Little Blackfoot,Weight,153.5
7/5/2016,Clark Fork River above Little Blackfoot,Weight,154.06
7/5/2016,Clark Fork River above Little Blackfoot,Weight,154.77
7/5/2016,Clark Fork River above Little Blackfoot,Weight,156.6
7/5/2016,Clark Fork River above Little Blackfoot,Weight,158.1
7/5/2016,Clark Fork River above Little Blackfoot,Weight,164.3
7/5/2016,Clark Fork River at Deer Lodge,Weight,167.22
7/5/2016,Clark Fork River above Little Blackfoot,Weight,179.4
7/5/2016,Clark Fork River above Little Blackfoot,Weight,180.6
7/5/2016,Clark Fork River at Deer Lodge,Weight,184.62
7/5/2016,Clark Fork River above Little Blackfoot,Weight,185.6
7/5/2016,Clark Fork River above Little Blackfoot,Weight,187.31
7/5/2016,Clark Fork River at Deer Lodge,Weight,189.85
7/5/2016,Clark Fork River above Little Blackfoot,Weight,191.27
7/5/2016,Clark Fork River at Bonita,Weight,193.96
7/5/2016,Clark Fork River above Little Blackfoot,Weight,200.04
7/5/2016,Clark Fork River at Bonita,Weight,200.32
7/5/2016,Clark Fork River at Bonita,Weight,206.26
7/5/2016,Clark Fork River at Bonita,Weight,208.39
7/5/2016,Clark Fork River above Little Blackfoot,Weight,211.2
7/5/2016,Clark Fork River at Bonita,Weight,213.5
7/5/2016,Clark Fork River at Bonita,Weight,216.03
7/5/2016,Clark Fork River at Bonita,Weight,218.15
7/5/2016,Clark Fork River at Bonita,Weight,221.86
7/5/2016,Clark Fork River above Little Blackfoot,Weight,222.53
7/5/2016,Clark Fork River above Little Blackfoot,Weight,224
7/5/2016,Clark Fork River at Bonita,Weight,229.4
7/5/2016,Clark Fork River at Bonita,Weight,237.5
7/5/2016,Clark Fork River above Little Blackfoot,Weight,247.6
7/5/2016,Clark Fork River above Little Blackfoot,Weight,248.42
7/5/2016,Clark Fork River at Bonita,Weight,249.98
7/5/2016,Clark Fork River above Little Blackfoot,Weight,271.77
7/5/2016,Clark Fork River at Bonita,Weight,277.8
7/5/2016,Clark Fork River at Bonita,Weight,329.4
7/5/2016,Clark Fork River above Little Blackfoot,Weight,357.21
7/5/2016,Clark Fork River at Bonita,Weight,376.45
7/5/2016,Clark Fork River at Bonita,Weight,456.1
7/5/2016,Clark Fork River at Bonita,Weight,483.83
7/6/2016,Clark Fork River above Missoula,Ammonia,
7/6/2016,Clark Fork River above Missoula,Ammonia,
7/6/2016,Clark Fork River above Missoula,Ammonia,
7/6/2016,Clark Fork River at Deer Lodge,Ammonia,
7/6/2016,Clark Fork River at Bonita,Ammonia,6.8
7/6/2016,Clark Fork River above Little Blackfoot,Ammonia,21.9
7/6/2016,Clark Fork River above Missoula,Nitrate + Nitrite,
7/6/2016,Clark Fork River above Missoula,Nitrate + Nitrite,
7/6/2016,Clark Fork River above Missoula,Nitrate + Nitrite,
7/6/2016,Clark Fork River at Bonita,Nitrate + Nitrite,
7/6/2016,Clark Fork River above Little Blackfoot,Nitrate + Nitrite,1.1
7/6/2016,Clark Fork River at Deer Lodge,Nitrate + Nitrite,36.6
7/6/2016,Clark Fork River above Missoula,Orthophosphate,
7/6/2016,Clark Fork River above Missoula,Orthophosphate,
7/6/2016,Clark Fork River at Bonita,Orthophosphate,0.8
7/6/2016,Clark Fork River above Missoula,Orthophosphate,0.9
7/6/2016,Clark Fork River at Deer Lodge,Orthophosphate,2.6
7/6/2016,Clark Fork River above Little Blackfoot,Orthophosphate,20.4
7/6/2016,Clark Fork River above Little Blackfoot,pH,8.18
7/6/2016,Clark Fork River above Missoula,pH,8.26
7/6/2016,Clark Fork River at Deer Lodge,pH,8.26
7/6/2016,Clark Fork River at Bonita,pH,8.27
7/6/2016,Clark Fork River above Missoula,Specific conductance,238.1
7/6/2016,Clark Fork River at Deer Lodge,Specific conductance,384.7
7/6/2016,Clark Fork River above Little Blackfoot,Specific conductance,427.2
7/6/2016,Clark Fork River at Bonita,Specific conductance,467.3
7/6/2016,Clark Fork River above Little Blackfoot,"Temperature, water",14.6
7/6/2016,Clark Fork River at Deer Lodge,"Temperature, water",15.4
7/6/2016,Clark Fork River at Bonita,"Temperature, water",15.8
7/6/2016,Clark Fork River above Missoula,"Temperature, water",16
7/6/2016,Clark Fork River above Missoula,Total dissolved solids,154700
7/6/2016,Clark Fork River at Deer Lodge,Total dissolved solids,250200
7/6/2016,Clark Fork River above Little Blackfoot,Total dissolved solids,277500
7/6/2016,Clark Fork River at Bonita,Total dissolved solids,303600
7/6/2016,Clark Fork River above Missoula,"Total Nitrogen, mixed forms",46
7/6/2016,Clark Fork River above Missoula,"Total Nitrogen, mixed forms",166
7/6/2016,Clark Fork River above Missoula,"Total Nitrogen, mixed forms",177
7/6/2016,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",181
7/6/2016,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",279
7/6/2016,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",287
7/6/2016,Clark Fork River above Missoula,"Total Phosphorus, mixed forms",
7/6/2016,Clark Fork River at Bonita,"Total Phosphorus, mixed forms",6.6
7/6/2016,Clark Fork River above Missoula,"Total Phosphorus, mixed forms",7.4
7/6/2016,Clark Fork River above Missoula,"Total Phosphorus, mixed forms",8.9
7/6/2016,Clark Fork River at Deer Lodge,"Total Phosphorus, mixed forms",17.4
7/6/2016,Clark Fork River above Little Blackfoot,"Total Phosphorus, mixed forms",38.6
7/6/2016,Clark Fork River above Missoula,Turbidity,0.75
7/6/2016,Clark Fork River at Bonita,Turbidity,0.97
7/6/2016,Clark Fork River above Little Blackfoot,Turbidity,1.42
7/6/2016,Clark Fork River at Deer Lodge,Turbidity,1.95
7/7/2016,Clark Fork River below Missoula,Ammonia,7.1
7/7/2016,Clark Fork River above Flathead,Ammonia,9.9
7/7/2016,Clark Fork River at Huson,Ammonia,13.3
7/7/2016,Clark Fork River above Flathead,Nitrate + Nitrite,8
7/7/2016,Clark Fork River below Missoula,Nitrate + Nitrite,9.5
7/7/2016,Clark Fork River at Huson,Nitrate + Nitrite,38.6
7/7/2016,Clark Fork River below Missoula,Orthophosphate,1.2
7/7/2016,Clark Fork River above Flathead,Orthophosphate,1.6
7/7/2016,Clark Fork River at Huson,Orthophosphate,2
7/7/2016,Clark Fork River at Huson,pH,8.26
7/7/2016,Clark Fork River below Missoula,pH,8.38
7/7/2016,Clark Fork River above Flathead,pH,8.38
7/7/2016,Clark Fork River above Flathead,Specific conductance,191
7/7/2016,Clark Fork River at Huson,Specific conductance,207.2
7/7/2016,Clark Fork River below Missoula,Specific conductance,238
7/7/2016,Clark Fork River below Missoula,"Temperature, water",14.7
7/7/2016,Clark Fork River at Huson,"Temperature, water",15.7
7/7/2016,Clark Fork River above Flathead,"Temperature, water",17
7/7/2016,Clark Fork River above Flathead,Total dissolved solids,124100
7/7/2016,Clark Fork River at Huson,Total dissolved solids,134500
7/7/2016,Clark Fork River below Missoula,Total dissolved solids,154700
7/7/2016,Clark Fork River above Flathead,"Total Nitrogen, mixed forms",127
7/7/2016,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",163
7/7/2016,Clark Fork River at Huson,"Total Nitrogen, mixed forms",194
7/7/2016,Clark Fork River above Flathead,"Total Phosphorus, mixed forms",7.8
7/7/2016,Clark Fork River at Huson,"Total Phosphorus, mixed forms",11
7/7/2016,Clark Fork River below Missoula,"Total Phosphorus, mixed forms",12.2
7/7/2016,Clark Fork River above Flathead,Turbidity,0.89
7/7/2016,Clark Fork River at Huson,Turbidity,1.11
7/7/2016,Clark Fork River below Missoula,Turbidity,1.75
7/20/2016,Clark Fork River above Missoula,Ammonia,
7/20/2016,Clark Fork River at Bonita,Ammonia,
7/20/2016,Clark Fork River above Little Blackfoot,Ammonia,
7/20/2016,Clark Fork River at Bonita,Ammonia,8.3
7/20/2016,Clark Fork River at Bonita,Ammonia,9
7/20/2016,Clark Fork River at Deer Lodge,Ammonia,12
7/20/2016,Clark Fork River above Missoula,Nitrate + Nitrite,1.1
7/20/2016,Clark Fork River at Bonita,Nitrate + Nitrite,1.1
7/20/2016,Clark Fork River above Little Blackfoot,Nitrate + Nitrite,1.4
7/20/2016,Clark Fork River at Bonita,Nitrate + Nitrite,1.8
7/20/2016,Clark Fork River at Bonita,Nitrate + Nitrite,2
7/20/2016,Clark Fork River at Deer Lodge,Nitrate + Nitrite,40.8
7/20/2016,Clark Fork River at Bonita,Orthophosphate,
7/20/2016,Clark Fork River above Missoula,Orthophosphate,0.7
7/20/2016,Clark Fork River at Bonita,Orthophosphate,1.4
7/20/2016,Clark Fork River at Bonita,Orthophosphate,1.5
7/20/2016,Clark Fork River at Deer Lodge,Orthophosphate,4.6
7/20/2016,Clark Fork River above Little Blackfoot,Orthophosphate,25.8
7/20/2016,Clark Fork River at Bonita,pH,8
7/20/2016,Clark Fork River above Little Blackfoot,pH,8.12
7/20/2016,Clark Fork River above Missoula,pH,8.3
7/20/2016,Clark Fork River at Deer Lodge,pH,8.31
7/20/2016,Clark Fork River above Missoula,Specific conductance,256
7/20/2016,Clark Fork River at Deer Lodge,Specific conductance,415.7
7/20/2016,Clark Fork River above Little Blackfoot,Specific conductance,449.4
7/20/2016,Clark Fork River at Bonita,Specific conductance,463
7/20/2016,Clark Fork River above Little Blackfoot,"Temperature, water",16.5
7/20/2016,Clark Fork River at Deer Lodge,"Temperature, water",16.7
7/20/2016,Clark Fork River above Missoula,"Temperature, water",18.8
7/20/2016,Clark Fork River at Bonita,"Temperature, water",18.8
