agency_cd,SITE,datetime,Day,Month,Year,Temp_Mean,10s,Temp Max,10s,Temp Min,10s,Discharge_CFS,10s
USGS,12324200,11/23/2009,23,11,2009,296,A,,,,,,
USGS,12324200,11/24/2009,24,11,2009,293,A,,,,,,
USGS,12324200,11/25/2009,25,11,2009,294,A,,,,,,
USGS,12324200,11/26/2009,26,11,2009,299,A,,,,,,
USGS,12324200,11/27/2009,27,11,2009,300,A,,,,,,
USGS,12324200,11/28/2009,28,11,2009,295,A,,,,,,
USGS,12324200,11/29/2009,29,11,2009,292,A,,,,,,
USGS,12324200,11/30/2009,30,11,2009,291,A,,,,,,
USGS,12324200,12/1/2009,1,12,2009,289,A,,,,,,
USGS,12324200,12/2/2009,2,12,2009,244,A,,,,,,
USGS,12324200,12/3/2009,3,12,2009,231,A,,,,,,
USGS,12324200,12/4/2009,4,12,2009,200,A,,,,,,
USGS,12324200,12/5/2009,5,12,2009,191,A,,,,,,
USGS,12324200,12/6/2009,6,12,2009,150,A:e,,,,,,
USGS,12324200,12/7/2009,7,12,2009,130,A:e,,,,,,
USGS,12324200,12/8/2009,8,12,2009,120,A:e,,,,,,
USGS,12324200,12/9/2009,9,12,2009,130,A:e,,,,,,
USGS,12324200,12/10/2009,10,12,2009,140,A:e,,,,,,
USGS,12324200,12/11/2009,11,12,2009,160,A:e,,,,,,
USGS,12324200,12/12/2009,12,12,2009,170,A:e,,,,,,
USGS,12324200,12/13/2009,13,12,2009,160,A:e,,,,,,
USGS,12324200,12/14/2009,14,12,2009,170,A:e,,,,,,
USGS,12324200,12/15/2009,15,12,2009,180,A:e,,,,,,
USGS,12324200,12/16/2009,16,12,2009,193,A,,,,,,
USGS,12324200,12/17/2009,17,12,2009,228,A,,,,,,
USGS,12324200,12/18/2009,18,12,2009,240,A:e,,,,,,
USGS,12324200,12/19/2009,19,12,2009,254,A,,,,,,
USGS,12324200,12/20/2009,20,12,2009,282,A,,,,,,
USGS,12324200,12/21/2009,21,12,2009,294,A,,,,,,
USGS,12324200,12/22/2009,22,12,2009,260,A:e,,,,,,
USGS,12324200,12/23/2009,23,12,2009,240,A:e,,,,,,
USGS,12324200,12/24/2009,24,12,2009,220,A:e,,,,,,
USGS,12324200,12/25/2009,25,12,2009,220,A:e,,,,,,
USGS,12324200,12/26/2009,26,12,2009,210,A:e,,,,,,
USGS,12324200,12/27/2009,27,12,2009,210,A:e,,,,,,
USGS,12324200,12/28/2009,28,12,2009,200,A:e,,,,,,
USGS,12324200,12/29/2009,29,12,2009,200,A:e,,,,,,
USGS,12324200,12/30/2009,30,12,2009,210,A:e,,,,,,
USGS,12324200,12/31/2009,31,12,2009,217,A,,,,,,
USGS,12324200,1/1/2010,1,1,2010,238,A,,,,,,
USGS,12324200,1/2/2010,2,1,2010,243,A,,,,,,
USGS,12324200,1/3/2010,3,1,2010,237,A,,,,,,
USGS,12324200,1/4/2010,4,1,2010,228,A,,,,,,
USGS,12324200,1/5/2010,5,1,2010,210,A:e,,,,,,
USGS,12324200,1/6/2010,6,1,2010,190,A:e,,,,,,
USGS,12324200,1/7/2010,7,1,2010,180,A:e,,,,,,
USGS,12324200,1/8/2010,8,1,2010,180,A:e,,,,,,
USGS,12324200,1/9/2010,9,1,2010,190,A:e,,,,,,
USGS,12324200,1/10/2010,10,1,2010,200,A:e,,,,,,
USGS,12324200,1/11/2010,11,1,2010,215,A,,,,,,
USGS,12324200,1/12/2010,12,1,2010,232,A,,,,,,
USGS,12324200,1/13/2010,13,1,2010,259,A,,,,,,
USGS,12324200,1/14/2010,14,1,2010,256,A,,,,,,
USGS,12324200,1/15/2010,15,1,2010,248,A,,,,,,
USGS,12324200,1/16/2010,16,1,2010,253,A,,,,,,
USGS,12324200,1/17/2010,17,1,2010,254,A,,,,,,
USGS,12324200,1/18/2010,18,1,2010,251,A,,,,,,
USGS,12324200,1/19/2010,19,1,2010,248,A,,,,,,
USGS,12324200,1/20/2010,20,1,2010,242,A,,,,,,
USGS,12324200,1/21/2010,21,1,2010,238,A,,,,,,
USGS,12324200,1/22/2010,22,1,2010,235,A,,,,,,
USGS,12324200,1/23/2010,23,1,2010,251,A,,,,,,
USGS,12324200,1/24/2010,24,1,2010,235,A,,,,,,
USGS,12324200,1/25/2010,25,1,2010,256,A,,,,,,
USGS,12324200,1/26/2010,26,1,2010,241,A,,,,,,
USGS,12324200,1/27/2010,27,1,2010,239,A,,,,,,
USGS,12324200,1/28/2010,28,1,2010,235,A,,,,,,
USGS,12324200,1/29/2010,29,1,2010,246,A,,,,,,
USGS,12324200,1/30/2010,30,1,2010,250,A,,,,,,
USGS,12324200,1/31/2010,31,1,2010,235,A,,,,,,
USGS,12324200,2/1/2010,1,2,2010,234,A,,,,,,
USGS,12324200,2/2/2010,2,2,2010,235,A,,,,,,
USGS,12324200,2/3/2010,3,2,2010,234,A,,,,,,
USGS,12324200,2/4/2010,4,2,2010,246,A,,,,,,
USGS,12324200,2/5/2010,5,2,2010,237,A,,,,,,
USGS,12324200,2/6/2010,6,2,2010,237,A,,,,,,
USGS,12324200,2/7/2010,7,2,2010,238,A,,,,,,
USGS,12324200,2/8/2010,8,2,2010,233,A,,,,,,
USGS,12324200,2/9/2010,9,2,2010,224,A,,,,,,
USGS,12324200,2/10/2010,10,2,2010,225,A:e,,,,,,
USGS,12324200,2/11/2010,11,2,2010,228,A,,,,,,
USGS,12324200,2/12/2010,12,2,2010,227,A,,,,,,
USGS,12324200,2/13/2010,13,2,2010,234,A,,,,,,
USGS,12324200,2/14/2010,14,2,2010,232,A,,,,,,
USGS,12324200,2/15/2010,15,2,2010,233,A,,,,,,
USGS,12324200,2/16/2010,16,2,2010,235,A,,,,,,
USGS,12324200,2/17/2010,17,2,2010,235,A,,,,,,
USGS,12324200,2/18/2010,18,2,2010,234,A,,,,,,
USGS,12324200,2/19/2010,19,2,2010,231,A,,,,,,
USGS,12324200,2/20/2010,20,2,2010,222,A,,,,,,
USGS,12324200,2/21/2010,21,2,2010,203,A,,,,,,
USGS,12324200,2/22/2010,22,2,2010,219,A,,,,,,
USGS,12324200,2/23/2010,23,2,2010,229,A,,,,,,
USGS,12324200,2/24/2010,24,2,2010,232,A,,,,,,
USGS,12324200,2/25/2010,25,2,2010,224,A,,,,,,
USGS,12324200,2/26/2010,26,2,2010,221,A,,,,,,
USGS,12324200,2/27/2010,27,2,2010,225,A,,,,,,
USGS,12324200,2/28/2010,28,2,2010,229,A,,,,,,
USGS,12324200,3/1/2010,1,3,2010,232,A,,,,,,
USGS,12324200,3/2/2010,2,3,2010,238,A,,,,,,
USGS,12324200,3/3/2010,3,3,2010,251,A,,,,,,
USGS,12324200,3/4/2010,4,3,2010,267,A,,,,,,
USGS,12324200,3/5/2010,5,3,2010,257,A,,,,,,
USGS,12324200,3/6/2010,6,3,2010,251,A,,,,,,
USGS,12324200,3/7/2010,7,3,2010,250,A,,,,,,
USGS,12324200,3/8/2010,8,3,2010,248,A,,,,,,
USGS,12324200,3/9/2010,9,3,2010,250,A,,,,,,
USGS,12324200,3/10/2010,10,3,2010,245,A,,,,,,
USGS,12324200,3/11/2010,11,3,2010,236,A,,,,,,
USGS,12324200,3/12/2010,12,3,2010,241,A,,,,,,
USGS,12324200,3/13/2010,13,3,2010,244,A,,,,,,
USGS,12324200,3/14/2010,14,3,2010,239,A,,,,,,
USGS,12324200,3/15/2010,15,3,2010,243,A,,,,,,
USGS,12324200,3/16/2010,16,3,2010,247,A,,,,,,
USGS,12324200,3/17/2010,17,3,2010,251,A,,,,,,
USGS,12324200,3/18/2010,18,3,2010,253,A,,,,,,
USGS,12324200,3/19/2010,19,3,2010,248,A,,,,,,
USGS,12324200,3/20/2010,20,3,2010,245,A,,,,,,
USGS,12324200,3/21/2010,21,3,2010,245,A,,,,,,
USGS,12324200,3/22/2010,22,3,2010,255,A,,,,,,
USGS,12324200,3/23/2010,23,3,2010,246,A,,,,,,
USGS,12324200,3/24/2010,24,3,2010,240,A,,,,,,
USGS,12324200,3/25/2010,25,3,2010,241,A,,,,,,
USGS,12324200,3/26/2010,26,3,2010,248,A,,,,,,
USGS,12324200,3/27/2010,27,3,2010,242,A,,,,,,
USGS,12324200,3/28/2010,28,3,2010,238,A,,,,,,
USGS,12324200,3/29/2010,29,3,2010,239,A,,,,,,
USGS,12324200,3/30/2010,30,3,2010,256,A,,,,,,
USGS,12324200,3/31/2010,31,3,2010,263,A,,,,,,
USGS,12324200,4/1/2010,1,4,2010,250,A,,,,,,
USGS,12324200,4/2/2010,2,4,2010,240,A,,,,,,
USGS,12324200,4/3/2010,3,4,2010,237,A,,,,,,
USGS,12324200,4/4/2010,4,4,2010,229,A,,,,,,
USGS,12324200,4/5/2010,5,4,2010,226,A,,,,,,
USGS,12324200,4/6/2010,6,4,2010,229,A,,,,,,
USGS,12324200,4/7/2010,7,4,2010,230,A,,,,,,
USGS,12324200,4/8/2010,8,4,2010,226,A,,,,,,
USGS,12324200,4/9/2010,9,4,2010,213,A,,,,,,
USGS,12324200,4/10/2010,10,4,2010,209,A,,,,,,
USGS,12324200,4/11/2010,11,4,2010,209,A,,,,,,
USGS,12324200,4/12/2010,12,4,2010,206,A,,,,,,
USGS,12324200,4/13/2010,13,4,2010,212,A,,,,,,
USGS,12324200,4/14/2010,14,4,2010,233,A,,,,,,
USGS,12324200,4/15/2010,15,4,2010,238,A,,,,,,
USGS,12324200,4/16/2010,16,4,2010,230,A,,,,,,
USGS,12324200,4/17/2010,17,4,2010,234,A,,,,,,
USGS,12324200,4/18/2010,18,4,2010,241,A,,,,,,
USGS,12324200,4/19/2010,19,4,2010,244,A,,,,,,
USGS,12324200,4/20/2010,20,4,2010,256,A,,,,,,
USGS,12324200,4/21/2010,21,4,2010,267,A,,,,,,
USGS,12324200,4/22/2010,22,4,2010,282,A,,,,,,
USGS,12324200,4/23/2010,23,4,2010,298,A,,,,,,
USGS,12324200,4/24/2010,24,4,2010,296,A,,,,,,
USGS,12324200,4/25/2010,25,4,2010,276,A,,,,,,
USGS,12324200,4/26/2010,26,4,2010,261,A,,,,,,
USGS,12324200,4/27/2010,27,4,2010,251,A,,,,,,
USGS,12324200,4/28/2010,28,4,2010,249,A,,,,,,
USGS,12324200,4/29/2010,29,4,2010,249,A,,,,,,
USGS,12324200,4/30/2010,30,4,2010,231,A,,,,,,
USGS,12324200,5/1/2010,1,5,2010,222,A,,,,,,
USGS,12324200,5/2/2010,2,5,2010,220,A,,,,,,
USGS,12324200,5/3/2010,3,5,2010,213,A,,,,,,
USGS,12324200,5/4/2010,4,5,2010,208,A,,,,,,
USGS,12324200,5/5/2010,5,5,2010,195,A,,,,,,
USGS,12324200,5/6/2010,6,5,2010,183,A,,,,,,
USGS,12324200,5/7/2010,7,5,2010,186,A,,,,,,
USGS,12324200,5/8/2010,8,5,2010,185,A,,,,,,
USGS,12324200,5/9/2010,9,5,2010,180,A,,,,,,
USGS,12324200,5/10/2010,10,5,2010,172,A,,,,,,
USGS,12324200,5/11/2010,11,5,2010,171,A,,,,,,
USGS,12324200,5/12/2010,12,5,2010,172,A,,,,,,
USGS,12324200,5/13/2010,13,5,2010,170,A,,,,,,
USGS,12324200,5/14/2010,14,5,2010,155,A,,,,,,
USGS,12324200,5/15/2010,15,5,2010,153,A,,,,,,
USGS,12324200,5/16/2010,16,5,2010,151,A,,,,,,
USGS,12324200,5/17/2010,17,5,2010,147,A,,,,,,
USGS,12324200,5/18/2010,18,5,2010,151,A,,,,,,
USGS,12324200,5/19/2010,19,5,2010,191,A,,,,,,
USGS,12324200,5/20/2010,20,5,2010,290,A,,,,,,
USGS,12324200,5/21/2010,21,5,2010,353,A,,,,,,
USGS,12324200,5/22/2010,22,5,2010,331,A,,,,,,
USGS,12324200,5/23/2010,23,5,2010,327,A,,,,,,
USGS,12324200,5/24/2010,24,5,2010,318,A,,,,,,
USGS,12324200,5/25/2010,25,5,2010,325,A,,,,,,
USGS,12324200,5/26/2010,26,5,2010,310,A,,,,,,
USGS,12324200,5/27/2010,27,5,2010,308,A,,,,,,
USGS,12324200,5/28/2010,28,5,2010,383,A,,,,,,
USGS,12324200,5/29/2010,29,5,2010,480,A,,,,,,
USGS,12324200,5/30/2010,30,5,2010,457,A,,,,,,
USGS,12324200,5/31/2010,31,5,2010,432,A,,,,,,
USGS,12324200,6/1/2010,1,6,2010,481,A,,,,,,
USGS,12324200,6/2/2010,2,6,2010,520,A,,,,,,
USGS,12324200,6/3/2010,3,6,2010,588,A,,,,,,
USGS,12324200,6/4/2010,4,6,2010,723,A,,,,,,
USGS,12324200,6/5/2010,5,6,2010,748,A,,,,,,
USGS,12324200,6/6/2010,6,6,2010,761,A,,,,,,
USGS,12324200,6/7/2010,7,6,2010,780,A,,,,,,
USGS,12324200,6/8/2010,8,6,2010,852,A,,,,,,
USGS,12324200,6/9/2010,9,6,2010,816,A,,,,,,
USGS,12324200,6/10/2010,10,6,2010,798,A,,,,,,
USGS,12324200,6/11/2010,11,6,2010,892,A,,,,,,
USGS,12324200,6/12/2010,12,6,2010,846,A,,,,,,
USGS,12324200,6/13/2010,13,6,2010,739,A,,,,,,
USGS,12324200,6/14/2010,14,6,2010,685,A,,,,,,
USGS,12324200,6/15/2010,15,6,2010,741,A,,,,,,
USGS,12324200,6/16/2010,16,6,2010,1110,A,,,,,,
USGS,12324200,6/17/2010,17,6,2010,1470,A,,,,,,
USGS,12324200,6/18/2010,18,6,2010,1410,A,,,,,,
USGS,12324200,6/19/2010,19,6,2010,1150,A,,,,,,
USGS,12324200,6/20/2010,20,6,2010,1070,A,,,,,,
USGS,12324200,6/21/2010,21,6,2010,1090,A,,,,,,
USGS,12324200,6/22/2010,22,6,2010,1060,A,,,,,,
USGS,12324200,6/23/2010,23,6,2010,1020,A,,,,,,
USGS,12324200,6/24/2010,24,6,2010,979,A,,,,,,
USGS,12324200,6/25/2010,25,6,2010,972,A,,,,,,
USGS,12324200,6/26/2010,26,6,2010,985,A,,,,,,
USGS,12324200,6/27/2010,27,6,2010,958,A,,,,,,
USGS,12324200,6/28/2010,28,6,2010,888,A,,,,,,
USGS,12324200,6/29/2010,29,6,2010,821,A,,,,,,
USGS,12324200,6/30/2010,30,6,2010,772,A,,,,,,
USGS,12324200,7/1/2010,1,7,2010,810,A,,,,,,
USGS,12324200,7/2/2010,2,7,2010,753,A,,,,,,
USGS,12324200,7/3/2010,3,7,2010,728,A,,,,,,
USGS,12324200,7/4/2010,4,7,2010,677,A,,,,,,
USGS,12324200,7/5/2010,5,7,2010,612,A,,,,,,
USGS,12324200,7/6/2010,6,7,2010,580,A,,,,,,
USGS,12324200,7/7/2010,7,7,2010,534,A,,,,,,
USGS,12324200,7/8/2010,8,7,2010,494,A,,,,,,
USGS,12324200,7/9/2010,9,7,2010,463,A,,,,,,
USGS,12324200,7/10/2010,10,7,2010,414,A,,,,,,
USGS,12324200,7/11/2010,11,7,2010,449,A,,,,,,
USGS,12324200,7/12/2010,12,7,2010,438,A,,,,,,
USGS,12324200,7/13/2010,13,7,2010,390,A,,,,,,
USGS,12324200,7/14/2010,14,7,2010,353,A,,,,,,
USGS,12324200,7/15/2010,15,7,2010,333,A,,,,,,
USGS,12324200,7/16/2010,16,7,2010,307,A,,,,,,
USGS,12324200,7/17/2010,17,7,2010,294,A,,,,,,
USGS,12324200,7/18/2010,18,7,2010,293,A,,,,,,
USGS,12324200,7/19/2010,19,7,2010,292,A,,,,,,
USGS,12324200,7/20/2010,20,7,2010,275,A,,,,,,
USGS,12324200,7/21/2010,21,7,2010,260,A,,,,,,
USGS,12324200,7/22/2010,22,7,2010,277,A,,,,,,
USGS,12324200,7/23/2010,23,7,2010,243,A,,,,,,
USGS,12324200,7/24/2010,24,7,2010,232,A,,,,,,
USGS,12324200,7/25/2010,25,7,2010,227,A,,,,,,
USGS,12324200,7/26/2010,26,7,2010,213,A,,,,,,
USGS,12324200,7/27/2010,27,7,2010,225,A,,,,,,
USGS,12324200,7/28/2010,28,7,2010,243,A,,,,,,
USGS,12324200,7/29/2010,29,7,2010,224,A,,,,,,
USGS,12324200,7/30/2010,30,7,2010,207,A,,,,,,
USGS,12324200,7/31/2010,31,7,2010,193,A,,,,,,
USGS,12324200,8/1/2010,1,8,2010,188,A,,,,,,
USGS,12324200,8/2/2010,2,8,2010,171,A,,,,,,
USGS,12324200,8/3/2010,3,8,2010,158,A,,,,,,
USGS,12324200,8/4/2010,4,8,2010,169,A,,,,,,
USGS,12324200,8/5/2010,5,8,2010,190,A,,,,,,
USGS,12324200,8/6/2010,6,8,2010,187,A,,,,,,
USGS,12324200,8/7/2010,7,8,2010,176,A,,,,,,
USGS,12324200,8/8/2010,8,8,2010,171,A,,,,,,
USGS,12324200,8/9/2010,9,8,2010,175,A,,,,,,
USGS,12324200,8/10/2010,10,8,2010,187,A,,,,,,
USGS,12324200,8/11/2010,11,8,2010,214,A,,,,,,
USGS,12324200,8/12/2010,12,8,2010,235,A,,,,,,
USGS,12324200,8/13/2010,13,8,2010,236,A,,,,,,
USGS,12324200,8/14/2010,14,8,2010,250,A,,,,,,
USGS,12324200,8/15/2010,15,8,2010,241,A,,,,,,
USGS,12324200,8/16/2010,16,8,2010,228,A,,,,,,
USGS,12324200,8/17/2010,17,8,2010,207,A,,,,,,
USGS,12324200,8/18/2010,18,8,2010,192,A,,,,,,
USGS,12324200,8/19/2010,19,8,2010,178,A,,,,,,
USGS,12324200,8/20/2010,20,8,2010,164,A,,,,,,
USGS,12324200,8/21/2010,21,8,2010,157,A,,,,,,
USGS,12324200,8/22/2010,22,8,2010,144,A,,,,,,
USGS,12324200,8/23/2010,23,8,2010,159,A,,,,,,
USGS,12324200,8/24/2010,24,8,2010,167,A,,,,,,
USGS,12324200,8/25/2010,25,8,2010,160,A,,,,,,
USGS,12324200,8/26/2010,26,8,2010,151,A,,,,,,
USGS,12324200,8/27/2010,27,8,2010,136,A,,,,,,
USGS,12324200,8/28/2010,28,8,2010,135,A,,,,,,
USGS,12324200,8/29/2010,29,8,2010,152,A,,,,,,
USGS,12324200,8/30/2010,30,8,2010,175,A,,,,,,
USGS,12324200,8/31/2010,31,8,2010,195,A,,,,,,
USGS,12324200,9/1/2010,1,9,2010,195,A,,,,,,
USGS,12324200,9/2/2010,2,9,2010,191,A,,,,,,
USGS,12324200,9/3/2010,3,9,2010,194,A,,,,,,
USGS,12324200,9/4/2010,4,9,2010,191,A,,,,,,
USGS,12324200,9/5/2010,5,9,2010,200,A,,,,,,
USGS,12324200,9/6/2010,6,9,2010,199,A,,,,,,
USGS,12324200,9/7/2010,7,9,2010,193,A,,,,,,
USGS,12324200,9/8/2010,8,9,2010,187,A,,,,,,
USGS,12324200,9/9/2010,9,9,2010,246,A,,,,,,
USGS,12324200,9/10/2010,10,9,2010,383,A,,,,,,
USGS,12324200,9/11/2010,11,9,2010,325,A,,,,,,
USGS,12324200,9/12/2010,12,9,2010,282,A,,,,,,
USGS,12324200,9/13/2010,13,9,2010,262,A,,,,,,
USGS,12324200,9/14/2010,14,9,2010,261,A,,,,,,
USGS,12324200,9/15/2010,15,9,2010,303,A,,,,,,
USGS,12324200,9/16/2010,16,9,2010,298,A,,,,,,
USGS,12324200,9/17/2010,17,9,2010,301,A,,,,,,
USGS,12324200,9/18/2010,18,9,2010,296,A,,,,,,
USGS,12324200,9/19/2010,19,9,2010,296,A,,,,,,
USGS,12324200,9/20/2010,20,9,2010,298,A,,,,,,
USGS,12324200,9/21/2010,21,9,2010,300,A,,,,,,
USGS,12324200,9/22/2010,22,9,2010,296,A,,,,,,
USGS,12324200,9/23/2010,23,9,2010,292,A,,,,,,
USGS,12324200,9/24/2010,24,9,2010,279,A,,,,,,
USGS,12324200,9/25/2010,25,9,2010,272,A,,,,,,
USGS,12324200,9/26/2010,26,9,2010,256,A,,,,,,
USGS,12324200,9/27/2010,27,9,2010,245,A,,,,,,
USGS,12324200,9/28/2010,28,9,2010,240,A,,,,,,
USGS,12324200,9/29/2010,29,9,2010,237,A,,,,,,
USGS,12324200,9/30/2010,30,9,2010,232,A,,,,,,
USGS,12324200,10/1/2010,1,10,2010,228,A,,,,,,
USGS,12324200,10/2/2010,2,10,2010,227,A,,,,,,
USGS,12324200,10/3/2010,3,10,2010,229,A,,,,,,
USGS,12324200,10/4/2010,4,10,2010,227,A,,,,,,
USGS,12324200,10/5/2010,5,10,2010,270,A,,,,,,
USGS,12324200,10/6/2010,6,10,2010,274,A,,,,,,
USGS,12324200,10/7/2010,7,10,2010,258,A,,,,,,
USGS,12324200,10/8/2010,8,10,2010,256,A,,,,,,
USGS,12324200,10/9/2010,9,10,2010,256,A,,,,,,
USGS,12324200,10/10/2010,10,10,2010,256,A,,,,,,
USGS,12324200,10/11/2010,11,10,2010,278,A,,,,,,
USGS,12324200,10/12/2010,12,10,2010,302,A,,,,,,
USGS,12324200,10/13/2010,13,10,2010,294,A,,,,,,
USGS,12324200,10/14/2010,14,10,2010,294,A,,,,,,
USGS,12324200,10/15/2010,15,10,2010,290,A,,,,,,
USGS,12324200,10/16/2010,16,10,2010,283,A,,,,,,
USGS,12324200,10/17/2010,17,10,2010,281,A,,,,,,
USGS,12324200,10/18/2010,18,10,2010,277,A,,,,,,
USGS,12324200,10/19/2010,19,10,2010,276,A,,,,,,
USGS,12324200,10/20/2010,20,10,2010,277,A,,,,,,
USGS,12324200,10/21/2010,21,10,2010,278,A,,,,,,
USGS,12324200,10/22/2010,22,10,2010,280,A,,,,,,
USGS,12324200,10/23/2010,23,10,2010,288,A,,,,,,
USGS,12324200,10/24/2010,24,10,2010,292,A,,,,,,
USGS,12324200,10/25/2010,25,10,2010,298,A,,,,,,
USGS,12324200,10/26/2010,26,10,2010,297,A,,,,,,
USGS,12324200,10/27/2010,27,10,2010,290,A,,,,,,
USGS,12324200,10/28/2010,28,10,2010,288,A,,,,,,
USGS,12324200,10/29/2010,29,10,2010,288,A,,,,,,
USGS,12324200,10/30/2010,30,10,2010,289,A,,,,,,
USGS,12324200,10/31/2010,31,10,2010,276,A,,,,,,
USGS,12324200,11/1/2010,1,11,2010,277,A,,,,,,
USGS,12324200,11/2/2010,2,11,2010,277,A,,,,,,
USGS,12324200,11/3/2010,3,11,2010,269,A,,,,,,
USGS,12324200,11/4/2010,4,11,2010,270,A,,,,,,
USGS,12324200,11/5/2010,5,11,2010,275,A,,,,,,
USGS,12324200,11/6/2010,6,11,2010,279,A,,,,,,
USGS,12324200,11/7/2010,7,11,2010,279,A,,,,,,
USGS,12324200,11/8/2010,8,11,2010,290,A,,,,,,
USGS,12324200,11/9/2010,9,11,2010,303,A,,,,,,
USGS,12324200,11/10/2010,10,11,2010,285,A,,,,,,
USGS,12324200,11/11/2010,11,11,2010,281,A,,,,,,
USGS,12324200,11/12/2010,12,11,2010,282,A,,,,,,
USGS,12324200,11/13/2010,13,11,2010,283,A,,,,,,
USGS,12324200,11/14/2010,14,11,2010,286,A,,,,,,
USGS,12324200,11/15/2010,15,11,2010,297,A,,,,,,
USGS,12324200,11/16/2010,16,11,2010,319,A,,,,,,
USGS,12324200,11/17/2010,17,11,2010,324,A,,,,,,
USGS,12324200,11/18/2010,18,11,2010,334,A,,,,,,
USGS,12324200,11/19/2010,19,11,2010,321,A,,,,,,
USGS,12324200,11/20/2010,20,11,2010,315,A,,,,,,
USGS,12324200,11/21/2010,21,11,2010,282,A,,,,,,
USGS,12324200,11/22/2010,22,11,2010,250,A:e,,,,,,
USGS,12324200,11/23/2010,23,11,2010,200,A:e,,,,,,
USGS,12324200,11/24/2010,24,11,2010,150,A:e,,,,,,
USGS,12324200,11/25/2010,25,11,2010,160,A:e,,,,,,
USGS,12324200,11/26/2010,26,11,2010,180,A:e,,,,,,
USGS,12324200,11/27/2010,27,11,2010,206,A,,,,,,
USGS,12324200,11/28/2010,28,11,2010,228,A,,,,,,
USGS,12324200,11/29/2010,29,11,2010,240,A:e,,,,,,
USGS,12324200,11/30/2010,30,11,2010,260,A:e,,,,,,
USGS,12324200,12/1/2010,1,12,2010,268,A,,,,,,
USGS,12324200,12/2/2010,2,12,2010,286,A,,,,,,
USGS,12324200,12/3/2010,3,12,2010,288,A,,,,,,
USGS,12324200,12/4/2010,4,12,2010,270,A:e,,,,,,
USGS,12324200,12/5/2010,5,12,2010,250,A:e,,,,,,
USGS,12324200,12/6/2010,6,12,2010,250,A:e,,,,,,
USGS,12324200,12/7/2010,7,12,2010,260,A:e,,,,,,
USGS,12324200,12/8/2010,8,12,2010,270,A:e,,,,,,
USGS,12324200,12/9/2010,9,12,2010,275,A,,,,,,
USGS,12324200,12/10/2010,10,12,2010,276,A,,,,,,
USGS,12324200,12/11/2010,11,12,2010,270,A:e,,,,,,
USGS,12324200,12/12/2010,12,12,2010,276,A,,,,,,
USGS,12324200,12/13/2010,13,12,2010,315,A,,,,,,
USGS,12324200,12/14/2010,14,12,2010,324,A,,,,,,
USGS,12324200,12/15/2010,15,12,2010,293,A,,,,,,
USGS,12324200,12/16/2010,16,12,2010,262,A,,,,,,
USGS,12324200,12/17/2010,17,12,2010,240,A:e,,,,,,
USGS,12324200,12/18/2010,18,12,2010,210,A:e,,,,,,
USGS,12324200,12/19/2010,19,12,2010,230,A:e,,,,,,
USGS,12324200,12/20/2010,20,12,2010,257,A,,,,,,
USGS,12324200,12/21/2010,21,12,2010,271,A,,,,,,
USGS,12324200,12/22/2010,22,12,2010,262,A,,,,,,
USGS,12324200,12/23/2010,23,12,2010,263,A,,,,,,
USGS,12324200,12/24/2010,24,12,2010,263,A,,,,,,
USGS,12324200,12/25/2010,25,12,2010,238,A,,,,,,
USGS,12324200,12/26/2010,26,12,2010,219,A,,,,,,
USGS,12324200,12/27/2010,27,12,2010,220,A,,,,,,
USGS,12324200,12/28/2010,28,12,2010,213,A,,,,,,
USGS,12324200,12/29/2010,29,12,2010,200,A:e,,,,,,
USGS,12324200,12/30/2010,30,12,2010,190,A:e,,,,,,
USGS,12324200,12/31/2010,31,12,2010,180,A:e,,,,,,
USGS,12324200,1/1/2011,1,1,2011,180,A:e,,,,,,
USGS,12324200,1/2/2011,2,1,2011,190,A:e,,,,,,
USGS,12324200,1/3/2011,3,1,2011,200,A:e,,,,,,
USGS,12324200,1/4/2011,4,1,2011,214,A,,,,,,
USGS,12324200,1/5/2011,5,1,2011,224,A,,,,,,
USGS,12324200,1/6/2011,6,1,2011,243,A,,,,,,
USGS,12324200,1/7/2011,7,1,2011,256,A,,,,,,
USGS,12324200,1/8/2011,8,1,2011,242,A,,,,,,
USGS,12324200,1/9/2011,9,1,2011,220,A:e,,,,,,
USGS,12324200,1/10/2011,10,1,2011,210,A:e,,,,,,
USGS,12324200,1/11/2011,11,1,2011,200,A:e,,,,,,
USGS,12324200,1/12/2011,12,1,2011,220,A:e,,,,,,
USGS,12324200,1/13/2011,13,1,2011,238,A,,,,,,
USGS,12324200,1/14/2011,14,1,2011,243,A,,,,,,
USGS,12324200,1/15/2011,15,1,2011,251,A,,,,,,
USGS,12324200,1/16/2011,16,1,2011,254,A,,,,,,
USGS,12324200,1/17/2011,17,1,2011,386,A,,,,,,
USGS,12324200,1/18/2011,18,1,2011,306,A,,,,,,
USGS,12324200,1/19/2011,19,1,2011,253,A,,,,,,
USGS,12324200,1/20/2011,20,1,2011,222,A,,,,,,
USGS,12324200,1/21/2011,21,1,2011,246,A,,,,,,
USGS,12324200,1/22/2011,22,1,2011,249,A,,,,,,
USGS,12324200,1/23/2011,23,1,2011,232,A,,,,,,
USGS,12324200,1/24/2011,24,1,2011,228,A,,,,,,
USGS,12324200,1/25/2011,25,1,2011,231,A,,,,,,
USGS,12324200,1/26/2011,26,1,2011,223,A,,,,,,
USGS,12324200,1/27/2011,27,1,2011,220,A,,,,,,
